097,344338,2457178.48958,16,1.00139008,231,344334,2457178.48194,16,2.00278016,232,P147_40
098,344340,2457178.48958,16,1.00139008,230,344334,2457178.48194,16,2.00278016,232,P146_42
099,345592,2457182.53965,16,1.00139008,232,345588,2457182.53201,16,2.00278016,232,P158_50
100,345594,2457182.53965,16,1.00139008,231,345588,2457182.53201,16,2.00278016,232,P154_50
101,346002,2457185.66985,16,2.00278016,244,345998,2457185.66221,16,2.00278016,244,P214_35
102,346414,2457190.5,16,1.00139008,242,346410,2457190.49236,16,2.00278016,244,P148_45
103,346416,2457190.5,16,2.00278016,243,346410,2457190.49236,16,2.00278016,244,P149_47
104,346940,2457192.69564,16,1.00139008,244,346936,2457192.688,16,2.00278016,244,P225_40
105,346942,2457192.69564,16,2.00278016,243,346936,2457192.688,16,2.00278016,244,P221_40
106,349270,2457213.4622,16,1.00139008,232,349266,2457213.45456,16,2.00278016,232,P150_40
107,349272,2457213.4622,16,2.00278016,232,349266,2457213.45456,16,2.00278016,232,P154_40
108,350682,2457218.55262,16,1.00139008,232,350678,2457218.54498,16,2.00278016,232,P198_40
109,350684,2457218.55262,16,1.00139008,232,350678,2457218.54498,16,2.00278016,232,P194_40
110,351478,2457218.59514,16,1.00139008,232,350678,2457218.54498,16,2.00278016,232,P198_40
111,351480,2457218.59514,16,1.00139008,232,350678,2457218.54498,16,2.00278016,232,P194_40
112,350668,2457221.52575,16,1.00139008,232,350664,2457221.51811,16,2.00278016,232,P191_40
113,350670,2457221.52575,16,1.00139008,232,350664,2457221.51811,16,2.00278016,232,P187_40
114,351632,2457225.39774,16,1.00139008,232,351628,2457225.3901,16,2.00278016,232,P152_47
115,351634,2457225.39774,16,2.00278016,232,351628,2457225.3901,16,2.00278016,232,P152_45
116,351840,2457226.375,16,1.00139008,232,351836,2457226.36736,16,2.00278016,232,P156_47
117,351842,2457226.375,16,2.00278016,232,351836,2457226.36736,16,2.00278016,232,P156_45
118,352208,2457233.54167,16,1.00139008,232,352204,2457233.53403,16,2.00278016,232,P211_40
119,352210,2457233.54167,16,2.00278016,232,352204,2457233.53403,16,2.00278016,232,P214_40
120,352758,2457234.375,16,1.00139008,232,352754,2457234.36736,16,2.00278016,232,P156_42
121,352760,2457234.375,16,2.00278016,232,352754,2457234.36736,16,2.00278016,232,P157_40
122,366810,2457245.66667,16,1.00139008,232,366806,2457245.65903,16,2.00278016,232,P247_45
123,366812,2457245.66667,16,1.00139008,232,366806,2457245.65903,16,2.00278016,232,P244_48
124,368726,2457250.57924,16,1.00139008,232,368722,2457250.5716,16,2.00278016,232,P240_45
125,368728,2457250.57924,16,2.00278016,232,368722,2457250.5716,16,2.00278016,232,P240_48
126,368784,2457253.31259,16,1.00139008,232,369490,2457255.57216,16,2.00278016,232,P146_50
127,368786,2457253.31259,16,2.00278016,232,369490,2457255.57216,16,2.00278016,232,P150_50
128,369494,2457255.5798,16,1.00139008,232,369490,2457255.57216,16,2.00278016,232,P245_40
129,369496,2457255.5798,16,2.00278016,232,369490,2457255.57216,16,2.00278016,232,P245_38
130,369722,2457260.3017,16,1.00139008,229,369718,2457260.29406,16,2.00278016,232,P149_42
131,369724,2457260.3017,16,2.00278016,229,369718,2457260.29406,16,2.00278016,232,P153_42
132,370060,2457262.57431,16,1.00139008,232,370056,2457262.56667,16,2.00278016,232,P238_40
133,370062,2457262.57431,16,2.00278016,232,370056,2457262.56667,16,2.00278016,232,P241_40
134,370458,2457268.55267,16,1.00139008,232,370454,2457268.54503,16,2.00278016,232,P248_48
135,370460,2457268.55267,16,2.00278016,232,370454,2457268.54503,16,2.00278016,232,P247_50
136,370472,2457269.51347,16,1.00139008,232,370468,2457269.50583,16,2.00278016,232,P235_40
137,370474,2457269.51347,16,1.00139008,232,370468,2457269.50583,16,2.00278016,232,P233_43
138,371588,2457274.4934,16,1.00139008,232,371584,2457274.48576,16,2.00278016,232,P232_45
139,371590,2457274.4934,16,1.00139008,232,371584,2457274.48576,16,2.00278016,232,P233_48
140,371784,2457275.5,16,1.00139008,229,371780,2457275.49236,16,2.00278016,229,P236_45
141,371786,2457275.5,16,2.00278016,229,371780,2457275.49236,16,2.00278016,229,P236_48
142,371802,2457276.47123,16,1.00139008,232,371798,2457276.46319,16,2.00278016,232,P231_40
143,371804,2457276.47123,16,2.00278016,232,371798,2457276.46319,16,2.00278016,232,P226_42
144,373375,2457283.43146,16,1.00139008,244,373371,2457283.42382,16,2.00278016,244,P219_32
145,374347,2457288.26961,16,2.00278016,232,374391,2457289.44054,16,2.00278016,232,P160_47
146,374349,2457288.26961,16,1.00139008,232,374391,2457289.44054,16,2.00278016,232,P159_45
147,374395,2457289.44818,16,1.00139008,232,374391,2457289.44054,16,2.00278016,232,P230_42
148,374397,2457289.44818,16,2.00278016,232,374391,2457289.44054,16,2.00278016,232,P225_45
149,374581,2457290.42358,16,1.00139008,244,374577,2457290.41594,16,2.00278016,244,P222_32
150,387595,2457295.38403,16,1.00139008,244,387591,2457295.37639,16,2.00278016,244,P220_35
151,387581,2457296.41667,16,1.00139008,232,387577,2457296.40903,16,2.00278016,232,P240_43
152,387583,2457296.41667,16,1.00139008,232,387577,2457296.40903,16,2.00278016,232,P237_43
153,387567,2457298.375,16,2.00278016,243,387563,2457298.36736,16,2.00278016,244,P219_37
154,399641,2457302.43056,16,1.00139008,232,399637,2457302.42226,16,2.00278016,232,P223_42
155,399643,2457302.43056,16,2.00278016,232,399637,2457302.42226,16,2.00278016,232,P218_40
156,400133,2457307.36553,16,2.00278016,244,400129,2457307.35789,16,2.00278016,244,P217_35
157,400273,2457310.31586,16,1.00139008,232,400269,2457310.30822,16,2.00278016,232,P202_42
158,400275,2457310.31586,16,1.00139008,232,400269,2457310.30822,16,2.00278016,232,P201_40
159,401323,2457312.36437,16,1.00139008,232,401283,2457312.3059,16,2.00278016,232,P205_55
160,401325,2457312.36437,16,1.00139008,229,401283,2457312.3059,16,2.00278016,232,P203_57
161,401461,2457317.36213,16,1.00139008,244,401457,2457317.35449,16,2.00278016,244,P228_40
162,401463,2457317.36213,16,2.00278016,244,401457,2457317.35449,16,2.00278016,244,P226_37
163,401823,2457318.33368,16,2.00278016,244,401819,2457318.32604,16,2.00278016,244,P216_37
164,401837,2457319.33013,16,2.00278016,243,401833,2457319.32249,16,2.00278016,243,P216_32
165,402149,2457324.20069,16,1.00139008,232,402145,2457324.19306,16,2.00278016,232,P177_40
166,402151,2457324.20069,16,2.00278016,232,402145,2457324.19306,16,2.00278016,232,P181_40
167,402201,2457325.34947,16,1.00139008,232,402197,2457325.34183,16,2.00278016,232,P229_45
168,402203,2457325.34947,16,2.00278016,232,402197,2457325.34183,16,2.00278016,232,P229_48
169,402784,2457332.13667,16,1.00139008,232,402780,2457332.12903,16,2.00278016,231,P160_42
170,402786,2457332.13667,16,2.00278016,230,402780,2457332.12903,16,2.00278016,231,P161_40
171,403966,2457338.13013,16,1.00139008,232,403962,2457338.12249,16,2.00278016,232,P163_42
172,403968,2457338.13013,16,1.00139008,232,403962,2457338.12249,16,2.00278016,232,P163_45
173,403938,2457340.07088,16,1.00139008,232,403934,2457340.06324,16,2.00278016,232,P174_40
174,403940,2457340.07088,16,2.00278016,232,403934,2457340.06324,16,2.00278016,232,P171_40
175,411962,2457343.73981,16,1.00139008,232,411958,2457343.73218,16,1.00139008,232,P029_44
176,411964,2457343.73981,16,1.00139008,232,411958,2457343.73218,16,1.00139008,232,P033_44
177,413282,2457351.16944,16,1.00139008,232,413278,2457351.16181,16,1.00139008,232,P155_27
178,413284,2457351.16944,16,1.00139008,232,413278,2457351.16181,16,1.00139008,232,P157_35
179,413358,2457352.71084,16,1.00139008,232,413364,2457353.04487,16,1.00139008,232,P028_46
180,413360,2457352.71084,16,1.00139008,232,413364,2457353.04487,16,1.00139008,232,P031_46
181,414825,2457366.78869,16,1.00139008,232,414807,2457367.12272,16,1.00139008,232,P065_44
182,414827,2457366.78869,16,1.00139008,232,414807,2457367.12272,16,1.00139008,232,P065_47
183,414811,2457367.16014,16,1.00139008,232,414807,2457367.12272,16,1.00139008,232,P202_60
184,414813,2457367.16014,16,1.00139008,232,414807,2457367.12272,16,1.00139008,232,P184_57
185,423935,2457373.93389,16,1.00139008,232,423931,2457373.92625,16,1.00139008,232,P127_39
186,423937,2457373.93389,16,1.00139008,232,423931,2457373.92625,16,1.00139008,232,P117_39
187,423921,2457374.74743,16,1.00139008,232,423931,2457373.92625,16,1.00139008,232,P062_44
188,423923,2457374.74743,16,1.00139008,232,423931,2457373.92625,16,1.00139008,232,P062_47
189,424613,2457380.75097,16,1.00139008,232,423931,2457373.92625,16,1.00139008,232,P038_01
190,426429,2457401.79167,16,1.00139008,232,426441,2457401.99236,16,1.00139008,232,P038_01
191,426445,2457402.0,16,1.00139008,230,426441,2457401.99236,16,1.00139008,232,P159_52
192,426447,2457402.0,16,1.00139008,232,426441,2457401.99236,16,1.00139008,232,P150_57
193,427238,2457409.99105,16,1.00139008,232,426441,2457401.99236,16,1.00139008,232,P184_40
194,427240,2457409.99105,16,1.00139008,232,426441,2457401.99236,16,1.00139008,232,P174_37
195,433022,2457451.01639,16,1.00139008,231,432812,2457449.05807,16,1.00139008,231,P237_58
196,433024,2457451.01639,16,1.00139008,231,432812,2457449.05807,16,1.00139008,231,P231_50
197,434246,2457455.76919,16,1.00139008,231,434242,2457455.76155,16,1.00139008,231,P145_57
198,434248,2457455.76919,16,1.00139008,231,434242,2457455.76155,16,1.00139008,231,P155_52
199,439422,2457459.00568,16,1.00139008,231,439418,2457458.99804,16,1.00139008,231,P241_55
200,439424,2457459.00568,16,1.00139008,231,439418,2457458.99804,16,1.00139008,231,P235_50
201,441476,2457470.77875,16,1.00139008,231,441472,2457470.77111,16,2.00278016,231,P167_42
202,441478,2457470.77875,16,2.00278016,231,441472,2457470.77111,16,2.00278016,231,P170_42
203,441490,2457471.40148,16,1.00139008,231,441496,2457471.73551,16,1.00139008,231,P031_49
204,441492,2457471.40148,16,1.00139008,231,441496,2457471.73551,16,1.00139008,231,P035_46
205,441548,2457472.99556,16,1.00139008,231,441472,2457470.77111,16,2.00278016,231,P248_40
206,441550,2457472.99556,16,1.00139008,231,441472,2457470.77111,16,2.00278016,231,P247_43
207,441712,2457478.74867,16,1.00139008,231,441708,2457478.74103,16,2.00278016,231,P167_40
208,441714,2457478.74867,16,1.00139008,231,441708,2457478.74103,16,2.00278016,231,P164_40
209,441692,2457483.83333,16,1.00139008,231,441688,2457483.82569,16,1.00139008,231,P191_62
210,441694,2457483.83333,16,1.00139008,231,441688,2457483.82569,16,1.00139008,231,P179_57
211,441678,2457486.92403,16,1.00139008,231,441674,2457486.91639,16,1.00139008,231,P232_55
212,441680,2457486.92403,16,1.00139008,231,441674,2457486.91639,16,1.00139008,231,P240_53
213,455588,2457506.35266,16,1.00139008,210,441674,2457486.91639,16,1.00139008,231,P048_09
214,470104,2457527.82847,16,1.00139008,231,470148,2457528.83264,16,1.00139008,231,P228_60
215,470152,2457528.84028,16,1.00139008,226,470148,2457528.83264,16,1.00139008,231,P243_45
216,470154,2457528.84028,16,1.00139008,226,470148,2457528.83264,16,1.00139008,231,P244_53
217,470138,2457529.79167,16,1.00139008,231,470134,2457529.78403,16,1.00139008,230,P227_58
218,470140,2457529.79167,16,1.00139008,231,470134,2457529.78403,16,1.00139008,230,P231_53
219,516356,2457534.83333,16,1.00139008,231,516352,2457534.82569,16,1.00139008,231,P243_50
220,516358,2457534.83333,16,1.00139008,231,516352,2457534.82569,16,1.00139008,231,3C196
221,516342,2457535.83333,16,1.00139008,231,516338,2457535.82569,16,1.00139008,231,P239_50
222,516344,2457535.83333,16,1.00139008,231,516338,2457535.82569,16,1.00139008,231,P236_55
223,520750,2457548.66667,16,1.00139008,231,520746,2457548.65903,16,1.00139008,231,P197_60
224,520752,2457548.66667,16,1.00139008,231,520746,2457548.65903,16,1.00139008,231,P207_60
225,520898,2457549.60098,16,1.00139008,231,520894,2457549.59334,16,1.00139008,231,P176_60
226,520900,2457549.60098,16,1.00139008,231,520894,2457549.59334,16,1.00139008,231,P189_57
227,521332,2457553.71578,16,1.00139008,231,521328,2457553.70814,16,1.00139008,231,P233_60
228,521334,2457553.71578,16,1.00139008,231,521328,2457553.70814,16,1.00139008,231,P222_60
229,521348,2457554.17608,16,1.00139008,231,521354,2457554.5101,16,1.00139008,231,P036_31
230,521350,2457554.17608,16,1.00139008,231,521354,2457554.5101,16,1.00139008,231,P032_29
231,521520,2457556.0201,16,1.00139008,231,521526,2457556.35413,16,1.00139008,231,P335_26
232,521522,2457556.0201,16,1.00139008,231,521526,2457556.35413,16,1.00139008,231,P342_28
233,521538,2457556.48362,16,1.00139008,231,521534,2457556.47598,16,1.00139008,231,P152_62
234,521540,2457556.48362,16,1.00139008,231,521534,2457556.47598,16,1.00139008,231,P142_55
235,521960,2457561.01449,16,1.00139008,231,521966,2457561.34852,16,1.00139008,231,P338_26
236,521962,2457561.01449,16,1.00139008,231,521966,2457561.34852,16,1.00139008,231,3C196
237,523028,2457569.16667,16,1.00139008,231,523034,2457569.50069,16,1.00139008,231,P033_26
238,523030,2457569.16667,16,1.00139008,231,523034,2457569.50069,16,1.00139008,231,P024_26
239,523774,2457570.37652,16,1.00139008,231,523770,2457570.36888,16,1.00139008,231,P122_37
240,524836,2457576.625,16,1.00139008,231,524832,2457576.61736,16,1.00139008,462,P198_57
241,524838,2457576.625,16,1.00139008,231,524832,2457576.61736,16,1.00139008,462,P181_60
242,526159,2457584.41667,16,1.00139008,231,526155,2457584.40903,16,1.00139008,231,P134_50
243,526161,2457584.41667,16,1.00139008,231,526155,2457584.40903,16,1.00139008,231,P146_55
244,526633,2457585.94832,16,1.00139008,231,526639,2457586.28235,16,1.00139008,231,P341_26
245,526635,2457585.94832,16,1.00139008,231,526639,2457586.28235,16,1.00139008,231,P348_31
246,527865,2457598.53611,16,1.00139008,231,527861,2457598.52847,16,1.00139008,231,P193_57
247,527867,2457598.53611,16,1.00139008,231,527861,2457598.52847,16,1.00139008,231,P186_60
248,529863,2457609.9615,16,1.00139008,231,529869,2457610.29553,16,1.00139008,231,P016_34
249,530035,2457612.92492,16,1.00139008,231,530041,2457613.25895,16,1.00139008,231,P004_26
250,530037,2457612.92492,16,1.00139008,231,530041,2457613.25895,16,1.00139008,231,P358_26
251,531751,2457617.30896,16,1.00139008,226,531747,2457617.30063,16,1.00139008,231,P145_60
252,531753,2457617.30896,16,1.00139008,231,531747,2457617.30063,16,1.00139008,231,P143_52
253,531911,2457618.91293,16,1.00139008,231,531917,2457619.24696,16,1.00139008,231,P005_28
254,531913,2457618.91293,16,1.00139008,231,531917,2457619.24696,16,1.00139008,231,P001_33
255,532299,2457623.66667,16,1.00139008,443,542105,2457627.17292,16,1.00139008,229,P287_63
256,532301,2457623.66667,16,1.00139008,384,542105,2457627.17292,16,1.00139008,229,P275_63
257,532375,2457624.97416,16,1.00139008,221,532381,2457625.30818,16,1.00139008,221,P035_29
258,532377,2457624.97416,16,1.00139008,221,532381,2457625.30818,16,1.00139008,221,P027_26
259,542099,2457626.83881,16,1.00139008,229,542105,2457627.17292,16,1.00139008,229,P339_28
260,542101,2457626.83881,16,1.00139008,229,542105,2457627.17292,16,1.00139008,229,P347_28
261,544363,2457632.97837,16,1.00139008,231,544369,2457633.3124,16,1.00139008,231,P037_61
262,544365,2457632.97837,16,1.00139008,231,544369,2457633.3124,16,1.00139008,231,P044_59
263,544573,2457633.85868,16,1.00139008,231,544571,2457634.19271,16,1.00139008,231,P000_31
264,544575,2457633.85868,16,1.00139008,231,544571,2457634.19271,16,1.00139008,231,P354_33
265,544905,2457638.29167,16,1.00139008,419,544901,2457638.28403,16,1.00139008,230,P165_57
266,544907,2457638.29167,16,1.00139008,460,544901,2457638.28403,16,1.00139008,230,P163_62
267,544963,2457638.80866,16,1.00139008,459,544969,2457639.14269,16,1.00139008,228,P342_31
268,544965,2457638.80866,16,1.00139008,417,544969,2457639.14269,16,1.00139008,228,P348_33
269,546381,2457646.79529,16,1.00139008,231,546387,2457647.12932,16,1.00139008,231,P345_31
270,546383,2457646.79529,16,1.00139008,231,546387,2457647.12932,16,1.00139008,231,P351_33
271,547141,2457647.82824,16,1.00139008,231,547147,2457648.16227,16,1.00139008,231,P000_36
272,547143,2457647.82824,16,1.00139008,231,547147,2457648.16227,16,1.00139008,231,P002_28
273,547125,2457651.8573,16,1.00139008,231,547131,2457652.19133,16,1.00139008,231,P013_26
274,547127,2457651.8573,16,1.00139008,231,547131,2457652.19133,16,1.00139008,231,P018_31
275,547857,2457659.13921,16,1.00139008,231,547853,2457659.13157,16,1.00139008,231,P122_34
276,547859,2457659.13921,16,1.00139008,231,547853,2457659.13157,16,1.00139008,231,P124_39
277,547913,2457660.1328,16,1.00139008,231,547909,2457660.12516,16,1.00139008,231,P119_34
278,547915,2457660.1328,16,1.00139008,231,547909,2457660.12516,16,1.00139008,231,P124_32
279,548523,2457661.175,16,1.00139008,231,548519,2457661.16736,16,1.00139008,231,P126_47
280,548525,2457661.175,16,1.00139008,231,548519,2457661.16736,16,1.00139008,231,P138_50
281,548627,2457666.81314,16,1.00139008,231,548633,2457667.14716,16,1.00139008,231,P012_36
282,548629,2457666.81314,16,1.00139008,231,548633,2457667.14716,16,1.00139008,231,P014_29
283,548715,2457667.76652,16,1.00139008,231,548721,2457668.10054,16,1.00139008,231,P356_36
284,548717,2457667.76652,16,1.00139008,231,548721,2457668.10054,16,1.00139008,231,P356_28
285,549763,2457668.7889,16,1.00139008,231,549769,2457669.12293,16,1.00139008,231,P007_26
286,549765,2457668.7889,16,1.00139008,231,549769,2457669.12293,16,1.00139008,231,P006_31
287,552153,2457677.79722,16,1.00139008,231,552159,2457678.13125,16,1.00139008,231,P016_26
288,552155,2457677.79722,16,1.00139008,231,552159,2457678.13125,16,1.00139008,231,P021_31
289,552167,2457678.7303,16,1.00139008,231,552173,2457679.06433,16,1.00139008,231,P351_31
290,552169,2457678.7303,16,1.00139008,231,552173,2457679.06433,16,1.00139008,231,P358_33
291,554963,2457684.76468,16,1.00139008,231,554969,2457685.0987,16,1.00139008,231,P010_34
292,554965,2457684.76468,16,1.00139008,231,554969,2457685.0987,16,1.00139008,231,P017_29
293,554949,2457685.70316,16,1.00139008,231,554955,2457686.03719,16,1.00139008,231,P347_26
294,554951,2457685.70316,16,1.00139008,231,554955,2457686.03719,16,1.00139008,231,P356_26
